epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,2109.56,0.23501,0.1756,0.81595,0.87862,0.77964,0.85939,0.66704,1.06188,0.94626,1.20466,9.91e-05,9.91e-05,9.91e-05
184,2126.93,0.23896,0.17804,0.81473,0.88034,0.77646,0.8605,0.67045,1.05714,0.96215,1.19994,9.415e-05,9.415e-05,9.415e-05
185,2143.97,0.23615,0.17739,0.81279,0.88796,0.77242,0.86095,0.66815,1.06083,0.96101,1.19943,8.92e-05,8.92e-05,8.92e-05
186,2161.06,0.24054,0.17685,0.81331,0.87728,0.78124,0.86333,0.66951,1.06836,0.95449,1.20082,8.425e-05,8.425e-05,8.425e-05
187,2178.45,0.2311,0.17395,0.81209,0.87619,0.78405,0.86108,0.66587,1.0664,0.94669,1.20084,7.93e-05,7.93e-05,7.93e-05
188,2195.43,0.23054,0.17242,0.81316,0.87268,0.78287,0.85754,0.66553,1.06282,0.96035,1.19938,7.435e-05,7.435e-05,7.435e-05
189,2212.39,0.23377,0.17573,0.81737,0.87629,0.77675,0.85298,0.66431,1.05613,0.96791,1.19976,6.94e-05,6.94e-05,6.94e-05
190,2229.64,0.2322,0.17398,0.8123,0.87195,0.77865,0.85476,0.66652,1.05428,0.97245,1.20006,6.445e-05,6.445e-05,6.445e-05
191,2247.74,0.19336,0.14287,0.77976,0.8766,0.78178,0.84761,0.64994,1.0598,0.91585,1.19297,5.95e-05,5.95e-05,5.95e-05
192,2264.96,0.18839,0.14041,0.7775,0.87542,0.77827,0.8494,0.65039,1.06396,0.92489,1.19972,5.455e-05,5.455e-05,5.455e-05
193,2281.35,0.18426,0.13626,0.77765,0.87574,0.77552,0.85012,0.65494,1.06589,0.93652,1.20531,4.96e-05,4.96e-05,4.96e-05
194,2297.64,0.17677,0.13472,0.77609,0.87016,0.77498,0.85051,0.6608,1.05526,0.95268,1.20334,4.465e-05,4.465e-05,4.465e-05
195,2313.87,0.17842,0.13457,0.77533,0.87558,0.77505,0.85513,0.66238,1.05873,0.94572,1.20207,3.97e-05,3.97e-05,3.97e-05
196,2330.09,0.17237,0.13209,0.77797,0.87181,0.7746,0.8544,0.66515,1.05733,0.95762,1.20602,3.475e-05,3.475e-05,3.475e-05
197,2346.3,0.17653,0.13309,0.77744,0.87372,0.77483,0.85666,0.66707,1.05705,0.9576,1.2058,2.98e-05,2.98e-05,2.98e-05
198,2362.47,0.17167,0.13088,0.77559,0.87148,0.77869,0.85702,0.66606,1.05719,0.95609,1.20154,2.485e-05,2.485e-05,2.485e-05
199,2378.66,0.16985,0.12959,0.77607,0.87094,0.77617,0.85587,0.66774,1.05423,0.96473,1.19946,1.99e-05,1.99e-05,1.99e-05
200,2394.83,0.16952,0.12986,0.77584,0.87148,0.77658,0.85627,0.66691,1.05647,0.96783,1.20147,1.495e-05,1.495e-05,1.495e-05
