epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,1242.57,0.28591,0.19826,0.83118,0.86926,0.7831,0.86234,0.66711,1.11341,1.07051,1.31498,0.0004258,0.0004258,0.0004258
118,1279.96,0.28416,0.19812,0.83574,0.86908,0.76139,0.84874,0.67009,1.08164,1.11168,1.305,0.00042085,0.00042085,0.00042085
119,1318.32,0.27822,0.19629,0.83383,0.87058,0.77547,0.85511,0.66165,1.08074,1.01368,1.30925,0.0004159,0.0004159,0.0004159
120,1355.94,0.28663,0.19877,0.83435,0.8831,0.76598,0.85431,0.6622,1.09877,1.00974,1.32841,0.00041095,0.00041095,0.00041095
121,1393.63,0.29224,0.20052,0.83526,0.85289,0.78049,0.83935,0.65199,1.08917,1.03,1.316,0.000406,0.000406,0.000406
122,1431.19,0.28241,0.19855,0.83517,0.8702,0.77786,0.84959,0.66527,1.0764,1.08028,1.32474,0.00040105,0.00040105,0.00040105
123,1468.45,0.27157,0.19265,0.83308,0.87025,0.76553,0.85087,0.66097,1.06911,1.01682,1.3028,0.0003961,0.0003961,0.0003961
124,1505.66,0.27925,0.19528,0.8338,0.86067,0.77172,0.85665,0.6685,1.0976,1.05475,1.32019,0.00039115,0.00039115,0.00039115
125,1542.64,0.28026,0.19719,0.83352,0.86805,0.76256,0.86069,0.67705,1.07621,1.11017,1.30257,0.0003862,0.0003862,0.0003862
126,1579.74,0.27532,0.19348,0.83156,0.85893,0.75123,0.85225,0.67136,1.07776,1.18642,1.3134,0.00038125,0.00038125,0.00038125
127,1616.67,0.27001,0.19182,0.82825,0.87204,0.75497,0.8524,0.66937,1.07107,1.16436,1.29045,0.0003763,0.0003763,0.0003763
128,1653.61,0.26981,0.1929,0.82693,0.88435,0.74879,0.84593,0.66188,1.09051,1.15649,1.30239,0.00037135,0.00037135,0.00037135
129,1690.58,0.26813,0.19236,0.82738,0.88501,0.76063,0.85701,0.67198,1.08056,1.09456,1.30715,0.0003664,0.0003664,0.0003664
130,1727.45,0.27718,0.19564,0.82732,0.88808,0.75015,0.85164,0.6756,1.0821,1.21849,1.30724,0.00036145,0.00036145,0.00036145
131,1764.47,0.2711,0.19211,0.82955,0.88583,0.74141,0.83666,0.65716,1.09154,1.19385,1.33406,0.0003565,0.0003565,0.0003565
132,1801.44,0.2609,0.18658,0.82621,0.88309,0.75841,0.85975,0.68121,1.05779,1.1316,1.3024,0.00035155,0.00035155,0.00035155
133,1838.46,0.25846,0.18579,0.82874,0.8738,0.75955,0.85847,0.68183,1.06201,1.12005,1.31061,0.0003466,0.0003466,0.0003466
134,1875.59,0.25384,0.18255,0.82801,0.86296,0.76953,0.85612,0.67653,1.07127,1.08014,1.31157,0.00034165,0.00034165,0.00034165
135,1912.64,0.26087,0.18468,0.82761,0.86635,0.76851,0.84793,0.65749,1.09254,1.06434,1.31612,0.0003367,0.0003367,0.0003367
136,1949.65,0.26352,0.18629,0.82802,0.87086,0.7679,0.85161,0.66419,1.09385,1.07671,1.31199,0.00033175,0.00033175,0.00033175
137,1986.55,0.25699,0.18468,0.82685,0.8842,0.7471,0.84447,0.66901,1.07956,1.18308,1.325,0.0003268,0.0003268,0.0003268
138,2023.54,0.2539,0.18162,0.82732,0.8866,0.73403,0.83015,0.65594,1.06931,1.20745,1.32042,0.00032185,0.00032185,0.00032185
139,2060.69,0.2669,0.18895,0.83034,0.88155,0.75303,0.83993,0.65762,1.06709,1.09618,1.31369,0.0003169,0.0003169,0.0003169
140,2097.76,0.26567,0.18702,0.83088,0.87628,0.76029,0.84628,0.66102,1.09123,1.12833,1.31548,0.00031195,0.00031195,0.00031195
141,2135.61,0.26138,0.18688,0.82826,0.87523,0.75349,0.85295,0.67452,1.06689,1.10235,1.31148,0.000307,0.000307,0.000307
142,2173.3,0.25547,0.1844,0.82529,0.8855,0.75751,0.85008,0.6625,1.07796,1.08477,1.30602,0.00030205,0.00030205,0.00030205
143,2211.35,0.25771,0.18278,0.82722,0.86719,0.76394,0.85048,0.66391,1.07219,1.09821,1.30946,0.0002971,0.0002971,0.0002971
144,2249.72,0.26283,0.18832,0.83266,0.873,0.76286,0.84907,0.66646,1.07373,1.09173,1.30939,0.00029215,0.00029215,0.00029215
145,2288.81,0.2576,0.18478,0.82784,0.88778,0.76225,0.85814,0.66946,1.07687,1.02813,1.31513,0.0002872,0.0002872,0.0002872
146,2328.02,0.25821,0.18446,0.83072,0.88562,0.75859,0.84894,0.66424,1.07954,1.07201,1.31107,0.00028225,0.00028225,0.00028225
147,2366.44,0.25947,0.18326,0.8257,0.88244,0.76042,0.84579,0.66441,1.07194,1.10445,1.31816,0.0002773,0.0002773,0.0002773
148,2404.25,0.25952,0.18361,0.82539,0.87077,0.76885,0.851,0.66574,1.06714,1.06572,1.31733,0.00027235,0.00027235,0.00027235
149,2441.66,0.25168,0.17973,0.82471,0.86625,0.75796,0.84031,0.65907,1.07861,1.09096,1.33341,0.0002674,0.0002674,0.0002674
150,2479.38,0.25359,0.18094,0.82614,0.88295,0.75605,0.85266,0.67233,1.07472,1.10103,1.31756,0.00026245,0.00026245,0.00026245
151,2517.7,0.24799,0.17835,0.82562,0.87639,0.76257,0.84969,0.67098,1.06462,1.08446,1.30779,0.0002575,0.0002575,0.0002575
152,2556.64,0.24521,0.17623,0.82255,0.87431,0.75932,0.84797,0.67228,1.05787,1.11737,1.30341,0.00025255,0.00025255,0.00025255
153,2595.55,0.24413,0.17717,0.8233,0.88004,0.74748,0.84469,0.66854,1.08266,1.12437,1.31443,0.0002476,0.0002476,0.0002476
154,2632.77,0.24273,0.17518,0.82498,0.87507,0.74456,0.8388,0.66587,1.07484,1.14368,1.31442,0.00024265,0.00024265,0.00024265
155,2670.07,0.25251,0.18118,0.82839,0.88635,0.74344,0.846,0.675,1.06344,1.13097,1.30171,0.0002377,0.0002377,0.0002377
156,2707.42,0.24674,0.17668,0.82546,0.88713,0.74983,0.85059,0.67638,1.06176,1.16833,1.30641,0.00023275,0.00023275,0.00023275
157,2745.09,0.2371,0.17215,0.82201,0.87946,0.76739,0.85411,0.67446,1.04391,1.08388,1.29963,0.0002278,0.0002278,0.0002278
158,2782.46,0.24422,0.17512,0.82257,0.87684,0.75818,0.8521,0.67978,1.0595,1.11416,1.3079,0.00022285,0.00022285,0.00022285
159,2820.12,0.23768,0.17169,0.82326,0.88388,0.75338,0.85151,0.68086,1.07226,1.14739,1.31806,0.0002179,0.0002179,0.0002179
160,2857.26,0.23836,0.17153,0.8248,0.88382,0.75355,0.85064,0.67633,1.06332,1.11446,1.31283,0.00021295,0.00021295,0.00021295
161,2894.3,0.23575,0.17237,0.82089,0.88443,0.75656,0.85161,0.67665,1.06641,1.15485,1.31229,0.000208,0.000208,0.000208
162,2931.31,0.23291,0.16957,0.82393,0.87827,0.75296,0.84953,0.67495,1.06205,1.16848,1.30119,0.00020305,0.00020305,0.00020305
163,2968.34,0.23535,0.17075,0.8219,0.87399,0.75786,0.85405,0.67842,1.05668,1.13768,1.29079,0.0001981,0.0001981,0.0001981
